1.363448e+003;1.019937e-001
1.364412e+003;9.622658e-002
1.365376e+003;9.062830e-002
1.366340e+003;8.528733e-002
1.367305e+003;8.013399e-002
1.368269e+003;7.512258e-002
1.369233e+003;7.030432e-002
1.370197e+003;6.570525e-002
1.371162e+003;6.128879e-002
1.372126e+003;5.704115e-002
1.373090e+003;5.293810e-002
1.374054e+003;4.884464e-002
1.375019e+003;4.462780e-002
1.375983e+003;4.036631e-002
1.376947e+003;3.626987e-002
1.377911e+003;3.240356e-002
1.378876e+003;2.867839e-002
1.379840e+003;2.509111e-002
1.380804e+003;2.173424e-002
1.381768e+003;1.853222e-002
1.382733e+003;1.520433e-002
1.383697e+003;1.157880e-002
1.384661e+003;7.761306e-003
1.385625e+003;3.904887e-003
1.386590e+003;1.722973e-006
1.387554e+003;-4.003302e-003
1.388518e+003;-8.055262e-003
1.389482e+003;-1.205562e-002
1.390447e+003;-1.596262e-002
1.391411e+003;-1.972721e-002
1.392375e+003;-2.325029e-002
1.393339e+003;-2.649263e-002
1.394304e+003;-2.953682e-002
1.395268e+003;-3.246067e-002
1.396232e+003;-3.522472e-002
1.397196e+003;-3.776509e-002
1.398161e+003;-4.012723e-002
1.399125e+003;-4.243690e-002
1.400089e+003;-4.478552e-002
1.401053e+003;-4.720021e-002
1.402018e+003;-4.968609e-002
1.402982e+003;-5.224745e-002
1.403946e+003;-5.488208e-002
1.404910e+003;-5.756880e-002
1.405875e+003;-6.023268e-002
1.406839e+003;-6.273842e-002
1.407803e+003;-6.497811e-002
1.408767e+003;-6.696581e-002
1.409732e+003;-6.879552e-002
1.410696e+003;-7.052321e-002
1.411660e+003;-7.214933e-002
1.412624e+003;-7.369872e-002
1.413589e+003;-7.523695e-002
1.414553e+003;-7.680934e-002
1.415517e+003;-7.842729e-002
1.416481e+003;-8.010261e-002
1.417446e+003;-8.184035e-002
1.418410e+003;-8.362594e-002
1.419374e+003;-8.546960e-002
1.420338e+003;-8.740005e-002
1.421302e+003;-8.933626e-002
1.422267e+003;-9.105020e-002
1.423231e+003;-9.239653e-002
1.424195e+003;-9.352262e-002
1.425160e+003;-9.470904e-002
1.426124e+003;-9.604050e-002
1.427088e+003;-9.739570e-002
1.428052e+003;-9.871862e-002
1.429016e+003;-1.000925e-001
1.429981e+003;-1.015496e-001
1.430945e+003;-1.030128e-001
1.431909e+003;-1.044570e-001
1.432874e+003;-1.059239e-001
1.433838e+003;-1.073370e-001
1.434802e+003;-1.085209e-001
1.435766e+003;-1.094943e-001
1.436730e+003;-1.105519e-001
1.437695e+003;-1.119154e-001
1.438659e+003;-1.134610e-001
1.439623e+003;-1.149308e-001
1.440588e+003;-1.162474e-001
1.441552e+003;-1.174900e-001
1.442516e+003;-1.187061e-001
1.443480e+003;-1.199039e-001
1.444444e+003;-1.211278e-001
1.445409e+003;-1.223971e-001
1.446373e+003;-1.236427e-001
1.447337e+003;-1.248270e-001
1.448302e+003;-1.260427e-001
1.449266e+003;-1.273719e-001
1.450230e+003;-1.287390e-001
1.451194e+003;-1.300315e-001
1.452158e+003;-1.312618e-001
1.453123e+003;-1.324458e-001
1.454087e+003;-1.334371e-001
1.455051e+003;-1.341005e-001
1.456016e+003;-1.346310e-001
1.456980e+003;-1.354848e-001
1.457944e+003;-1.369086e-001
1.458908e+003;-1.387044e-001
1.459872e+003;-1.405138e-001
1.460837e+003;-1.421483e-001
1.461801e+003;-1.435923e-001
1.462765e+003;-1.448691e-001
1.463729e+003;-1.460216e-001
1.464694e+003;-1.471439e-001
1.465658e+003;-1.483253e-001
1.466622e+003;-1.495724e-001
1.467586e+003;-1.508243e-001
1.468551e+003;-1.520039e-001
1.469515e+003;-1.530329e-001
1.470479e+003;-1.538671e-001
1.471443e+003;-1.545820e-001
1.472408e+003;-1.553821e-001
1.473372e+003;-1.564517e-001
1.474336e+003;-1.577925e-001
1.475300e+003;-1.592503e-001
1.476265e+003;-1.606821e-001
1.477229e+003;-1.620534e-001
1.478193e+003;-1.633929e-001
1.479157e+003;-1.647083e-001
1.480122e+003;-1.659682e-001
1.481086e+003;-1.671447e-001
1.482050e+003;-1.682456e-001
1.483014e+003;-1.693144e-001
1.483979e+003;-1.704140e-001
1.484943e+003;-1.716182e-001
1.485907e+003;-1.729811e-001
1.486871e+003;-1.744858e-001
1.487836e+003;-1.760410e-001
1.488800e+003;-1.775681e-001
1.489764e+003;-1.790906e-001
1.490728e+003;-1.806970e-001
1.491693e+003;-1.823974e-001
1.492657e+003;-1.840547e-001
1.493621e+003;-1.854928e-001
1.494585e+003;-1.866658e-001
1.495550e+003;-1.877146e-001
1.496514e+003;-1.888617e-001
1.497478e+003;-1.902410e-001
1.498442e+003;-1.918153e-001
1.499407e+003;-1.934483e-001
1.500371e+003;-1.950347e-001
1.501335e+003;-1.965379e-001
1.502299e+003;-1.979061e-001
1.503264e+003;-1.990077e-001
1.504228e+003;-1.997283e-001
1.505192e+003;-2.001528e-001
1.506156e+003;-2.006014e-001
1.507121e+003;-2.014123e-001
1.508085e+003;-2.026740e-001
1.509049e+003;-2.042086e-001
1.510013e+003;-2.057955e-001
1.510978e+003;-2.073661e-001
1.511942e+003;-2.089991e-001
1.512906e+003;-2.107596e-001
1.513870e+003;-2.125703e-001
1.514835e+003;-2.142699e-001
1.515799e+003;-2.157979e-001
1.516763e+003;-2.172554e-001
1.517727e+003;-2.187366e-001
1.518692e+003;-2.201670e-001
1.519656e+003;-2.214147e-001
1.520620e+003;-2.225360e-001
1.521584e+003;-2.237806e-001
1.522549e+003;-2.253034e-001
1.523513e+003;-2.269912e-001
1.524477e+003;-2.286430e-001
1.525441e+003;-2.302007e-001
1.526406e+003;-2.317152e-001
1.527370e+003;-2.331826e-001
1.528334e+003;-2.345402e-001
1.529298e+003;-2.357796e-001
1.530263e+003;-2.369324e-001
1.531227e+003;-2.379573e-001
1.532191e+003;-2.387806e-001
1.533155e+003;-2.394829e-001
1.534120e+003;-2.403133e-001
1.535084e+003;-2.414107e-001
1.536048e+003;-2.425963e-001
1.537012e+003;-2.435532e-001
1.537977e+003;-2.441763e-001
1.538941e+003;-2.446866e-001
1.539905e+003;-2.454092e-001
1.540869e+003;-2.464761e-001
1.541834e+003;-2.477574e-001
1.542798e+003;-2.490227e-001
1.543762e+003;-2.501306e-001
1.544726e+003;-2.511060e-001
1.545691e+003;-2.520659e-001
1.546655e+003;-2.530649e-001
1.547619e+003;-2.540361e-001
1.548583e+003;-2.549074e-001
1.549548e+003;-2.557242e-001
1.550512e+003;-2.565732e-001
1.551476e+003;-2.574051e-001
1.552440e+003;-2.580583e-001
1.553405e+003;-2.584889e-001
1.554369e+003;-2.588493e-001
1.555333e+003;-2.592380e-001
1.556297e+003;-2.594743e-001
1.557262e+003;-2.592981e-001
1.558226e+003;-2.587897e-001
1.559190e+003;-2.584411e-001
1.560154e+003;-2.586853e-001
1.561119e+003;-2.594407e-001
1.562083e+003;-2.602388e-001
1.563047e+003;-2.606893e-001
1.564011e+003;-2.607212e-001
1.564976e+003;-2.604736e-001
1.565940e+003;-2.600756e-001
1.566904e+003;-2.595468e-001
1.567868e+003;-2.588521e-001
1.568833e+003;-2.579974e-001
1.569797e+003;-2.570708e-001
1.570761e+003;-2.561921e-001
1.571725e+003;-2.554011e-001
1.572690e+003;-2.545828e-001
1.573654e+003;-2.535271e-001
1.574618e+003;-2.521068e-001
1.575582e+003;-2.504359e-001
1.576547e+003;-2.488209e-001
1.577511e+003;-2.474871e-001
1.578475e+003;-2.463670e-001
1.579439e+003;-2.452066e-001
1.580404e+003;-2.438390e-001
1.581368e+003;-2.422962e-001
1.582332e+003;-2.406808e-001
1.583296e+003;-2.390281e-001
1.584260e+003;-2.373420e-001
1.585225e+003;-2.356796e-001
1.586189e+003;-2.341001e-001
1.587153e+003;-2.325680e-001
1.588118e+003;-2.309963e-001
1.589082e+003;-2.293614e-001
1.590046e+003;-2.276963e-001
1.591010e+003;-2.259857e-001
1.591974e+003;-2.241610e-001
1.592939e+003;-2.222104e-001
1.593903e+003;-2.202099e-001
1.594867e+003;-2.182213e-001
1.595832e+003;-2.162285e-001
1.596796e+003;-2.141962e-001
1.597760e+003;-2.121256e-001
1.598724e+003;-2.100217e-001
1.599688e+003;-2.078674e-001
1.600653e+003;-2.056585e-001
1.601617e+003;-2.034213e-001
1.602581e+003;-2.011672e-001
1.603546e+003;-1.988784e-001
1.604510e+003;-1.965554e-001
1.605474e+003;-1.942269e-001
1.606438e+003;-1.919022e-001
1.607402e+003;-1.895700e-001
1.608367e+003;-1.872554e-001
1.609331e+003;-1.850124e-001
1.610295e+003;-1.828520e-001
1.611260e+003;-1.807541e-001
1.612224e+003;-1.787488e-001
1.613188e+003;-1.768797e-001
1.614152e+003;-1.750680e-001
1.615116e+003;-1.731605e-001
1.616081e+003;-1.711862e-001
1.617045e+003;-1.694332e-001
1.618009e+003;-1.681277e-001
1.618974e+003;-1.671453e-001
1.619938e+003;-1.661822e-001
1.620902e+003;-1.651135e-001
1.621866e+003;-1.640525e-001
1.622830e+003;-1.631339e-001
1.623795e+003;-1.623845e-001
1.624759e+003;-1.617810e-001
1.625723e+003;-1.612939e-001
1.626688e+003;-1.608714e-001
1.627652e+003;-1.604962e-001
1.628616e+003;-1.602530e-001
1.629580e+003;-1.602419e-001
1.630544e+003;-1.604347e-001
1.631509e+003;-1.607068e-001
1.632473e+003;-1.609855e-001
1.633437e+003;-1.612763e-001
1.634401e+003;-1.616023e-001
1.635366e+003;-1.620394e-001
1.636330e+003;-1.627595e-001
1.637294e+003;-1.638655e-001
1.638258e+003;-1.652146e-001
1.639223e+003;-1.665575e-001
1.640187e+003;-1.678272e-001
1.641151e+003;-1.691486e-001
1.642115e+003;-1.705872e-001
1.643080e+003;-1.720614e-001
1.644044e+003;-1.735196e-001
1.645008e+003;-1.750345e-001
1.645972e+003;-1.766952e-001
1.646937e+003;-1.785626e-001
1.647901e+003;-1.807313e-001
1.648865e+003;-1.832152e-001
1.649829e+003;-1.857268e-001
1.650794e+003;-1.878126e-001
1.651758e+003;-1.893643e-001
1.652722e+003;-1.908891e-001
1.653686e+003;-1.930624e-001
1.654651e+003;-1.960344e-001
1.655615e+003;-1.993947e-001
1.656579e+003;-2.026866e-001
1.657543e+003;-2.057306e-001
1.658508e+003;-2.085734e-001
1.659472e+003;-2.113253e-001
1.660436e+003;-2.140496e-001
1.661400e+003;-2.167302e-001
1.662365e+003;-2.193380e-001
1.663329e+003;-2.219363e-001
1.664293e+003;-2.246501e-001
1.665257e+003;-2.274968e-001
1.666222e+003;-2.303341e-001
1.667186e+003;-2.330335e-001
1.668150e+003;-2.356349e-001
1.669114e+003;-2.382730e-001
1.670079e+003;-2.410150e-001
1.671043e+003;-2.438216e-001
1.672007e+003;-2.465946e-001
1.672971e+003;-2.492145e-001
1.673936e+003;-2.516296e-001
1.674900e+003;-2.539751e-001
1.675864e+003;-2.564913e-001
1.676828e+003;-2.592309e-001
1.677793e+003;-2.619739e-001
1.678757e+003;-2.645335e-001
1.679721e+003;-2.669861e-001
1.680685e+003;-2.694499e-001
1.681650e+003;-2.717755e-001
1.682614e+003;-2.737100e-001
1.683578e+003;-2.753429e-001
1.684542e+003;-2.771410e-001
1.685507e+003;-2.794359e-001
1.686471e+003;-2.820700e-001
1.687435e+003;-2.846628e-001
1.688399e+003;-2.870170e-001
1.689364e+003;-2.891777e-001
1.690328e+003;-2.912732e-001
1.691292e+003;-2.933952e-001
1.692256e+003;-2.955191e-001
1.693221e+003;-2.974648e-001
1.694185e+003;-2.990609e-001
1.695149e+003;-3.004487e-001
1.696113e+003;-3.020667e-001
1.697078e+003;-3.041359e-001
1.698042e+003;-3.063235e-001
1.699006e+003;-3.081667e-001
1.699970e+003;-3.097122e-001
1.700935e+003;-3.114786e-001
1.701899e+003;-3.137366e-001
1.702863e+003;-3.161372e-001
1.703827e+003;-3.181948e-001
1.704792e+003;-3.198564e-001
1.705756e+003;-3.214342e-001
1.706720e+003;-3.231291e-001
1.707684e+003;-3.248529e-001
1.708649e+003;-3.264754e-001
1.709613e+003;-3.280028e-001
1.710577e+003;-3.294655e-001
1.711541e+003;-3.308161e-001
1.712506e+003;-3.320214e-001
1.713470e+003;-3.331290e-001
1.714434e+003;-3.341588e-001
1.715398e+003;-3.350386e-001
1.716363e+003;-3.357589e-001
1.717327e+003;-3.365138e-001
1.718291e+003;-3.375448e-001
1.719255e+003;-3.388594e-001
1.720220e+003;-3.402149e-001
1.721184e+003;-3.413682e-001
1.722148e+003;-3.422485e-001
1.723112e+003;-3.429169e-001
1.724077e+003;-3.434623e-001
1.725041e+003;-3.439510e-001
1.726005e+003;-3.443948e-001
1.726969e+003;-3.447307e-001
1.727934e+003;-3.448955e-001
1.728898e+003;-3.449470e-001
1.729862e+003;-3.450334e-001
1.730826e+003;-3.451833e-001
1.731791e+003;-3.452127e-001
1.732755e+003;-3.449535e-001
1.733719e+003;-3.445466e-001
1.734683e+003;-3.443551e-001
1.735648e+003;-3.445215e-001
1.736612e+003;-3.447618e-001
1.737576e+003;-3.446949e-001
1.738540e+003;-3.442591e-001
1.739505e+003;-3.437094e-001
1.740469e+003;-3.432627e-001
1.741433e+003;-3.428848e-001
1.742397e+003;-3.424461e-001
1.743362e+003;-3.419217e-001
1.744326e+003;-3.413490e-001
1.745290e+003;-3.406976e-001
1.746254e+003;-3.399036e-001
1.747219e+003;-3.389757e-001
1.748183e+003;-3.379633e-001
1.749147e+003;-3.368558e-001
1.750111e+003;-3.356369e-001
1.751076e+003;-3.344207e-001
1.752040e+003;-3.333927e-001
1.753004e+003;-3.325725e-001
1.753968e+003;-3.317495e-001
1.754933e+003;-3.307202e-001
1.755897e+003;-3.295069e-001
1.756861e+003;-3.282871e-001
1.757825e+003;-3.271631e-001
1.758790e+003;-3.260831e-001
1.759754e+003;-3.249561e-001
1.760718e+003;-3.237646e-001
1.761682e+003;-3.225655e-001
1.762647e+003;-3.214393e-001
1.763611e+003;-3.204259e-001
1.764575e+003;-3.194630e-001
1.765539e+003;-3.184060e-001
1.766504e+003;-3.171774e-001
1.767468e+003;-3.158904e-001
1.768432e+003;-3.147405e-001
1.769396e+003;-3.137489e-001
1.770361e+003;-3.127162e-001
1.771325e+003;-3.114885e-001
1.772289e+003;-3.101837e-001
1.773253e+003;-3.090605e-001
1.774218e+003;-3.081993e-001
1.775182e+003;-3.074295e-001
1.776146e+003;-3.065517e-001
1.777110e+003;-3.055105e-001
1.778075e+003;-3.043455e-001
1.779039e+003;-3.030970e-001
1.780003e+003;-3.018169e-001
1.780967e+003;-3.005835e-001
1.781932e+003;-2.994190e-001
1.782896e+003;-2.982477e-001
1.783860e+003;-2.970091e-001
1.784824e+003;-2.957627e-001
1.785789e+003;-2.946012e-001
1.786753e+003;-2.934989e-001
1.787717e+003;-2.923345e-001
1.788681e+003;-2.910388e-001
1.789646e+003;-2.896395e-001
1.790610e+003;-2.881862e-001
1.791574e+003;-2.867292e-001
1.792538e+003;-2.853632e-001
1.793503e+003;-2.841747e-001
1.794467e+003;-2.831221e-001
1.795431e+003;-2.820569e-001
1.796395e+003;-2.808903e-001
1.797359e+003;-2.796580e-001
1.798324e+003;-2.784056e-001
1.799288e+003;-2.771070e-001
1.800252e+003;-2.757498e-001
1.801217e+003;-2.744088e-001
1.802181e+003;-2.731550e-001
1.803145e+003;-2.719442e-001
1.804109e+003;-2.706709e-001
1.805073e+003;-2.693000e-001
1.806038e+003;-2.678849e-001
1.807002e+003;-2.664874e-001
1.807966e+003;-2.651299e-001
1.808931e+003;-2.638039e-001
1.809895e+003;-2.624739e-001
1.810859e+003;-2.610973e-001
1.811823e+003;-2.596759e-001
1.812787e+003;-2.582567e-001
1.813752e+003;-2.568494e-001
1.814716e+003;-2.553811e-001
1.815680e+003;-2.537803e-001
1.816645e+003;-2.520616e-001
1.817609e+003;-2.502726e-001
1.818573e+003;-2.484041e-001
1.819537e+003;-2.464259e-001
1.820501e+003;-2.443798e-001
1.821466e+003;-2.423470e-001
1.822430e+003;-2.403327e-001
1.823394e+003;-2.382691e-001
1.824359e+003;-2.361400e-001
1.825323e+003;-2.340184e-001
1.826287e+003;-2.319463e-001
1.827251e+003;-2.298424e-001
1.828215e+003;-2.275790e-001
1.829180e+003;-2.251205e-001
1.830144e+003;-2.225459e-001
1.831108e+003;-2.199558e-001
1.832073e+003;-2.173846e-001
1.833037e+003;-2.148002e-001
1.834001e+003;-2.121600e-001
1.834965e+003;-2.094508e-001
1.835929e+003;-2.066859e-001
1.836894e+003;-2.038849e-001
1.837858e+003;-2.010831e-001
1.838822e+003;-1.983430e-001
1.839786e+003;-1.957017e-001
1.840751e+003;-1.930866e-001
1.841715e+003;-1.903365e-001
1.842679e+003;-1.873626e-001
1.843643e+003;-1.842675e-001
1.844608e+003;-1.812490e-001
1.845572e+003;-1.783934e-001
1.846536e+003;-1.756173e-001
1.847500e+003;-1.728147e-001
1.848465e+003;-1.699979e-001
1.849429e+003;-1.672758e-001
1.850393e+003;-1.647379e-001
1.851357e+003;-1.623928e-001
1.852322e+003;-1.602022e-001
1.853286e+003;-1.581389e-001
1.854250e+003;-1.561984e-001
1.855214e+003;-1.543606e-001
1.856179e+003;-1.525602e-001
1.857143e+003;-1.507244e-001
1.858107e+003;-1.488518e-001
1.859071e+003;-1.470409e-001
1.860036e+003;-1.454231e-001
1.861000e+003;-1.440759e-001
1.861964e+003;-1.430103e-001
1.862928e+003;-1.422225e-001
1.863893e+003;-1.417290e-001
1.864857e+003;-1.415435e-001
1.865821e+003;-1.416354e-001
1.866785e+003;-1.419303e-001
1.867750e+003;-1.423605e-001
1.868714e+003;-1.429099e-001
1.869678e+003;-1.436005e-001
1.870642e+003;-1.444350e-001
1.871607e+003;-1.453864e-001
1.872571e+003;-1.464559e-001
1.873535e+003;-1.477111e-001
1.874499e+003;-1.492344e-001
1.875464e+003;-1.510479e-001
1.876428e+003;-1.531185e-001
1.877392e+003;-1.554201e-001
1.878356e+003;-1.579539e-001
1.879321e+003;-1.607103e-001
1.880285e+003;-1.636419e-001
1.881249e+003;-1.666802e-001
1.882213e+003;-1.697570e-001
1.883178e+003;-1.728225e-001
1.884142e+003;-1.758703e-001
1.885106e+003;-1.789443e-001
1.886070e+003;-1.820961e-001
1.887035e+003;-1.853435e-001
1.887999e+003;-1.886892e-001
1.888963e+003;-1.921634e-001
1.889927e+003;-1.958110e-001
1.890892e+003;-1.996314e-001
1.891856e+003;-2.035581e-001
1.892820e+003;-2.074906e-001
1.893784e+003;-2.113322e-001
1.894749e+003;-2.150160e-001
1.895713e+003;-2.185332e-001
1.896677e+003;-2.219279e-001
1.897641e+003;-2.252389e-001
1.898606e+003;-2.284569e-001
1.899570e+003;-2.315710e-001
1.900534e+003;-2.346346e-001
1.901498e+003;-2.377323e-001
1.902463e+003;-2.408809e-001
1.903427e+003;-2.440130e-001
1.904391e+003;-2.470626e-001
1.905355e+003;-2.500173e-001
1.906320e+003;-2.528737e-001
1.907284e+003;-2.555949e-001
1.908248e+003;-2.581435e-001
1.909212e+003;-2.605206e-001
1.910177e+003;-2.627372e-001
1.911141e+003;-2.647856e-001
1.912105e+003;-2.666792e-001
1.913069e+003;-2.684883e-001
1.914034e+003;-2.702832e-001
1.914998e+003;-2.720541e-001
1.915962e+003;-2.737423e-001
1.916926e+003;-2.753434e-001
1.917891e+003;-2.769273e-001
1.918855e+003;-2.785301e-001
1.919819e+003;-2.800722e-001
1.920783e+003;-2.814233e-001
1.921748e+003;-2.825294e-001
1.922712e+003;-2.834470e-001
1.923676e+003;-2.842607e-001
1.924640e+003;-2.850000e-001
1.925605e+003;-2.856508e-001
1.926569e+003;-2.862210e-001
1.927533e+003;-2.867641e-001
1.928497e+003;-2.873329e-001
1.929462e+003;-2.879296e-001
1.930426e+003;-2.885137e-001
1.931390e+003;-2.890391e-001
1.932354e+003;-2.894645e-001
1.933319e+003;-2.897432e-001
1.934283e+003;-2.898375e-001
1.935247e+003;-2.897585e-001
1.936211e+003;-2.895711e-001
1.937176e+003;-2.893444e-001
1.938140e+003;-2.891046e-001
1.939104e+003;-2.888454e-001
1.940068e+003;-2.885696e-001
1.941033e+003;-2.883034e-001
1.941997e+003;-2.880770e-001
1.942961e+003;-2.878993e-001
1.943925e+003;-2.877456e-001
1.944890e+003;-2.875631e-001
1.945854e+003;-2.872978e-001
1.946818e+003;-2.869263e-001
1.947782e+003;-2.864584e-001
1.948747e+003;-2.859139e-001
1.949711e+003;-2.853116e-001
1.950675e+003;-2.846856e-001
1.951639e+003;-2.840875e-001
1.952604e+003;-2.835503e-001
1.953568e+003;-2.830561e-001
1.954532e+003;-2.825550e-001
1.955496e+003;-2.820191e-001
1.956461e+003;-2.814782e-001
1.957425e+003;-2.810085e-001
1.958389e+003;-2.806784e-001
1.959353e+003;-2.804787e-001
1.960318e+003;-2.803042e-001
1.961282e+003;-2.800298e-001
1.962246e+003;-2.796218e-001
1.963210e+003;-2.791573e-001
1.964175e+003;-2.787353e-001
1.965139e+003;-2.783980e-001
1.966103e+003;-2.781476e-001
1.967067e+003;-2.779864e-001
1.968031e+003;-2.778956e-001
1.968996e+003;-2.778034e-001
1.969960e+003;-2.776373e-001
1.970924e+003;-2.774047e-001
1.971889e+003;-2.771806e-001
1.972853e+003;-2.770109e-001
1.973817e+003;-2.768711e-001
1.974781e+003;-2.767338e-001
1.975745e+003;-2.766370e-001
1.976710e+003;-2.766588e-001
1.977674e+003;-2.768379e-001
1.978638e+003;-2.771338e-001
1.979603e+003;-2.774572e-001
1.980567e+003;-2.777331e-001
1.981531e+003;-2.779475e-001
1.982495e+003;-2.781442e-001
1.983459e+003;-2.783739e-001
1.984424e+003;-2.786484e-001
1.985388e+003;-2.789553e-001
1.986352e+003;-2.793093e-001
1.987317e+003;-2.797615e-001
1.988281e+003;-2.803516e-001
1.989245e+003;-2.810678e-001
1.990209e+003;-2.818626e-001
1.991173e+003;-2.826921e-001
1.992138e+003;-2.835319e-001
1.993102e+003;-2.843696e-001
1.994066e+003;-2.852043e-001
1.995031e+003;-2.860493e-001
1.995995e+003;-2.869276e-001
1.996959e+003;-2.878633e-001
1.997923e+003;-2.888779e-001
1.998887e+003;-2.899915e-001
1.999852e+003;-2.912213e-001
2.000816e+003;-2.925786e-001
2.001780e+003;-2.940616e-001
2.002745e+003;-2.956361e-001
2.003709e+003;-2.972300e-001
2.004673e+003;-2.987703e-001
2.005637e+003;-3.002366e-001
2.006601e+003;-3.016683e-001
2.007566e+003;-3.031150e-001
2.008530e+003;-3.046001e-001
2.009494e+003;-3.061415e-001
2.010458e+003;-3.077855e-001
2.011423e+003;-3.095870e-001
2.012387e+003;-3.115571e-001
2.013351e+003;-3.136469e-001
2.014315e+003;-3.157834e-001
2.015280e+003;-3.179099e-001
2.016244e+003;-3.199965e-001
2.017208e+003;-3.220358e-001
2.018172e+003;-3.240381e-001
2.019137e+003;-3.260223e-001
2.020101e+003;-3.280071e-001
2.021065e+003;-3.300155e-001
2.022029e+003;-3.320812e-001
2.022994e+003;-3.342333e-001
2.023958e+003;-3.364707e-001
2.024922e+003;-3.387663e-001
2.025886e+003;-3.410965e-001
2.026851e+003;-3.434532e-001
2.027815e+003;-3.458208e-001
2.028779e+003;-3.481610e-001
2.029743e+003;-3.504342e-001
2.030708e+003;-3.526239e-001
2.031672e+003;-3.547350e-001
2.032636e+003;-3.567810e-001
2.033600e+003;-3.587902e-001
2.034565e+003;-3.608128e-001
2.035529e+003;-3.628991e-001
2.036493e+003;-3.650632e-001
2.037457e+003;-3.672760e-001
2.038422e+003;-3.694894e-001
2.039386e+003;-3.716629e-001
2.040350e+003;-3.737687e-001
2.041314e+003;-3.757904e-001
2.042279e+003;-3.777218e-001
2.043243e+003;-3.795666e-001
2.044207e+003;-3.813375e-001
2.045171e+003;-3.830610e-001
2.046136e+003;-3.847747e-001
2.047100e+003;-3.865106e-001
2.048064e+003;-3.882747e-001
2.049028e+003;-3.900478e-001
2.049993e+003;-3.918008e-001
2.050957e+003;-3.935041e-001
2.051921e+003;-3.951291e-001
2.052885e+003;-3.966569e-001
2.053850e+003;-3.980924e-001
2.054814e+003;-3.994586e-001
2.055778e+003;-4.007772e-001
2.056742e+003;-4.020629e-001
2.057707e+003;-4.033380e-001
2.058671e+003;-4.046312e-001
2.059635e+003;-4.059496e-001
